"Time","105_evt"
1590775800174,0
1590775800546,1
1590775800549,0
1590775800795,1
1590775800799,0
1590775801045,1
1590775801049,0
1590775801419,1
1590775801424,0
1590775801669,1
1590775801674,0
1590775801794,1
1590775801799,0
1590775802043,1
1590775802049,0
1590775802293,1
1590775802299,0
1590775802667,1
1590775802674,0
1590775802917,1
1590775802924,0
1590775803166,1
1590775803174,0
1590775803541,1
1590775803541,0
1590775803790,1
1590775803791,0
1590775804040,1
1590775804041,0
1590775804289,1
1590775804291,0
1590775804664,1
1590775804666,0
1590775804913,1
1590775804916,0
1590775805163,1
1590775805166,0
1590775805662,1
1590775805666,0
1590775805912,1
1590775805916,0
1590775806036,1
1590775806041,0
1590775806286,1
1590775806291,0
1590775806536,1
1590775806541,0
1590775806910,1
1590775806916,0
1590775807284,1
1590775807291,0
1590775807409,1
1590775807416,0
1590775807659,1
1590775807666,0
1590775807908,1
1590775807916,0
1590775808158,1
1590775808159,0
1590775808407,1
1590775808409,0
1590775808657,1
1590775808659,0
1590775808907,1
1590775808909,0
1590775809031,1
1590775809034,0
1590775809281,1
1590775809284,0
1590775810155,1
1590775810159,0
1590775810404,1
1590775810409,0
1590775810778,1
1590775810784,0
1590775811028,1
1590775811034,0
1590775811278,1
1590775811284,0
1590775811527,1
1590775811534,0
1590775811652,1
1590775811659,0
1590775811902,1
1590775811909,0
1590775812151,1
1590775812159,0
1590775812526,1
1590775812534,0
1590775812775,1
1590775812776,0
1590775813150,1
1590775813151,0
1590775814148,1
1590775814151,0
1590775814772,1
1590775814776,0
1590775815146,1
1590775815151,0
1590775815396,1
1590775815401,0
1590775815770,1
1590775815776,0
1590775816020,1
1590775816026,0
1590775816269,1
1590775816276,0
1590775816519,1
1590775816526,0
1590775816768,1
1590775816776,0
1590775817018,1
1590775817026,0
1590775817892,1
1590775817893,0
1590775818141,1
1590775818143,0
1590775818391,1
1590775818393,0
1590775818515,1
1590775818518,0
1590775818640,1
1590775818643,0
1590775818765,1
1590775818768,0
1590775818890,1
1590775818893,0
1590775819015,1
1590775819018,0
1590775819139,1
1590775819143,0
1590775819264,1
1590775819268,0
1590775819389,1
1590775819393,0
1590775819514,1
1590775819518,0
1590775819639,1
1590775819643,0
1590775819763,1
1590775819768,0
1590775819888,1
1590775819893,0
1590775820013,1
1590775820018,0
1590775820138,1
1590775820143,0
1590775820263,1
1590775820268,0
1590775820387,1
1590775820393,0
1590775820512,1
1590775820518,0
1590775820637,1
1590775820643,0
1590775820762,1
1590775820768,0
1590775820886,1
1590775820893,0
1590775821011,1
1590775821018,0
1590775821136,1
1590775821143,0
1590775821261,1
1590775821268,0
1590775821386,1
1590775821393,0
1590775821511,1
1590775821518,0
1590775821635,1
1590775821643,0
1590775821760,1
1590775821768,0
1590775821885,1
1590775821893,0
1590775822010,1
1590775822010,0
1590775822134,1
1590775822135,0
1590775822259,1
1590775822260,0
1590775822384,1
1590775822385,0
1590775822509,1
1590775822510,0
1590775822634,1
1590775822635,0
1590775822758,1
1590775822760,0
1590775822883,1
1590775822885,0
1590775823008,1
1590775823010,0
1590775823133,1
1590775823135,0
1590775823257,1
1590775823260,0
1590775823382,1
1590775823385,0
1590775823507,1
1590775823510,0
1590775823632,1
1590775823635,0
1590775823757,1
1590775823760,0
1590775823881,1
1590775823885,0
1590775824006,1
1590775824010,0
1590775824131,1
1590775824135,0
1590775824256,1
1590775824260,0
1590775824381,1
1590775824385,0
1590775824505,1
1590775824510,0
1590775824630,1
1590775824635,0
1590775824755,1
1590775824760,0
1590775824880,1
1590775824885,0
1590775825005,1
1590775825010,0
1590775825129,1
1590775825135,0
1590775825254,1
1590775825260,0
1590775825379,1
1590775825385,0
1590775825504,1
1590775825510,0
1590775825628,1
1590775825635,0
1590775825753,1
1590775825760,0
1590775825878,1
1590775825885,0
1590775826003,1
1590775826010,0
1590775826128,1
1590775826135,0
1590775826253,1
1590775826260,0
1590775826377,1
1590775826385,0
1590775826502,1
1590775826510,0
1590775826627,1
1590775826635,0
1590775826752,1
1590775826752,0
1590775826876,1
1590775826877,0
1590775827001,1
1590775827002,0
1590775827126,1
1590775827127,0
1590775827251,1
1590775827252,0
1590775827376,1
1590775827377,0
1590775827500,1
1590775827502,0
1590775827625,1
1590775827627,0
1590775827750,1
1590775827752,0
1590775827875,1
1590775827877,0
1590775828000,1
1590775828002,0
1590775828124,1
1590775828127,0
1590775828249,1
1590775828252,0
1590775828374,1
1590775828377,0
1590775828499,1
1590775828502,0
1590775828623,1
1590775828627,0
1590775828748,1
1590775828752,0
1590775828873,1
1590775828877,0
1590775828998,1
1590775829002,0
1590775829123,1
1590775829127,0
1590775829247,1
1590775829252,0
1590775829372,1
1590775829377,0
1590775829497,1
1590775829502,0
1590775829622,1
1590775829627,0
1590775829747,1
1590775829752,0
1590775829871,1
1590775829877,0
1590775829996,1
1590775830002,0
1590775830121,1
1590775830127,0
1590775830246,1
1590775830252,0
1590775830370,1
1590775830377,0
1590775830495,1
1590775830502,0
1590775830620,1
1590775830627,0
1590775830745,1
1590775830752,0
1590775830870,1
1590775830877,0
1590775830995,1
1590775831002,0
1590775831119,1
1590775831127,0
1590775831244,1
1590775831252,0
1590775831369,1
1590775831369,0
1590775831494,1
1590775831494,0
1590775831618,1
1590775831619,0
1590775831743,1
1590775831744,0
1590775831868,1
1590775831869,0
1590775831993,1
1590775831994,0
1590775832118,1
1590775832119,0
1590775832242,1
1590775832244,0
1590775832367,1
1590775832369,0
1590775832492,1
1590775832494,0
1590775832617,1
1590775832619,0
1590775832742,1
1590775832744,0
1590775832866,1
1590775832869,0
1590775832991,1
1590775832994,0
1590775833116,1
1590775833119,0
1590775833241,1
1590775833244,0
1590775833365,1
1590775833369,0
1590775833490,1
1590775833494,0
1590775833615,1
1590775833619,0
1590775833740,1
1590775833744,0
1590775833865,1
1590775833869,0
1590775833989,1
1590775833994,0
1590775834114,1
1590775834119,0
1590775834239,1
1590775834244,0
1590775834364,1
1590775834369,0
1590775834489,1
1590775834494,0
1590775834613,1
1590775834619,0
1590775834738,1
1590775834744,0
1590775834863,1
1590775834869,0
1590775834988,1
1590775834994,0
1590775835113,1
1590775835119,0
1590775835237,1
1590775835244,0
1590775835362,1
1590775835369,0
1590775835487,1
1590775835494,0
1590775835612,1
1590775835619,0
1590775835737,1
1590775835744,0
1590775835861,1
1590775835869,0
1590775835986,1
1590775835994,0
1590775836111,1
1590775836111,0
1590775836236,1
1590775836236,0
1590775836360,1
1590775836361,0
1590775836485,1
1590775836486,0
1590775836610,1
1590775836611,0
1590775836735,1
1590775836736,0
1590775836860,1
1590775836861,0
1590775836984,1
1590775836986,0
1590775837109,1
1590775837111,0
1590775837234,1
1590775837236,0
1590775837359,1
1590775837361,0
1590775837484,1
1590775837486,0
1590775837608,1
1590775837611,0
1590775837733,1
1590775837736,0
1590775837858,1
1590775837861,0
1590775837983,1
1590775837986,0
1590775838107,1
1590775838111,0
1590775838232,1
1590775838236,0
1590775838357,1
1590775838361,0
1590775838482,1
1590775838486,0
1590775838607,1
1590775838611,0
1590775838731,1
1590775838736,0
1590775838856,1
1590775838861,0
1590775838981,1
1590775838986,0
1590775839106,1
1590775839111,0
1590775839231,1
1590775839236,0
1590775839355,1
1590775839361,0
1590775839480,1
1590775839486,0
1590775839605,1
1590775839611,0
1590775839730,1
1590775839736,0
1590775839855,1
1590775839861,0
1590775839979,1
1590775839986,0
1590775840104,1
1590775840111,0
1590775840229,1
1590775840236,0
1590775840354,1
1590775840361,0
1590775840479,1
1590775840486,0
1590775840603,1
1590775840611,0
1590775840728,1
1590775840729,0
1590775840853,1
1590775840854,0
1590775840978,1
1590775840979,0
1590775841102,1
1590775841104,0
1590775841227,1
1590775841229,0
1590775841352,1
1590775841354,0
1590775841477,1
1590775841479,0
1590775841602,1
1590775841604,0
1590775841726,1
1590775841729,0
1590775841851,1
1590775841854,0
1590775841976,1
1590775841979,0
1590775842101,1
1590775842104,0
1590775842226,1
1590775842229,0
1590775842350,1
1590775842354,0
1590775842475,1
1590775842479,0
1590775842600,1
1590775842604,0
1590775842725,1
1590775842729,0
1590775842850,1
1590775842854,0
1590775842974,1
1590775842979,0
1590775843099,1
1590775843103,0
1590775843224,1
1590775843228,0
1590775843349,1
1590775843353,0
1590775843473,1
1590775843478,0
1590775843598,1
1590775843603,0
1590775843723,1
1590775843728,0
1590775843848,1
1590775843853,0
1590775843973,1
1590775843978,0
1590775844097,1
1590775844103,0
1590775844222,1
1590775844228,0
1590775844347,1
1590775844353,0
1590775844472,1
1590775844478,0
1590775844597,1
1590775844603,0
1590775844721,1
1590775844728,0
1590775844846,1
1590775844853,0
1590775844971,1
1590775844978,0
1590775845096,1
1590775845103,0
1590775845221,1
1590775845228,0
1590775845345,1
1590775845353,0
1590775845470,1
1590775845471,0
1590775845595,1
1590775845596,0
1590775845720,1
1590775845721,0
1590775845844,1
1590775845846,0
1590775845969,1
1590775845971,0
1590775846094,1
1590775846096,0
1590775846219,1
1590775846221,0
1590775846344,1
1590775846346,0
1590775846468,1
1590775846471,0
1590775846593,1
1590775846596,0
1590775846718,1
1590775846721,0
1590775846843,1
1590775846846,0
1590775846968,1
1590775846971,0
1590775847092,1
1590775847096,0
1590775847217,1
1590775847221,0
1590775847342,1
1590775847346,0
1590775847467,1
1590775847471,0
1590775847592,1
1590775847596,0
1590775847716,1
1590775847721,0
1590775847841,1
1590775847846,0
1590775847966,1
1590775847971,0
1590775848091,1
1590775848096,0
1590775848215,1
1590775848221,0
1590775848340,1
1590775848346,0
1590775848465,1
1590775848471,0
1590775848590,1
1590775848596,0
1590775848715,1
1590775848721,0
1590775848839,1
1590775848846,0
1590775848964,1
1590775848971,0
1590775849089,1
1590775849096,0
1590775849214,1
1590775849221,0
1590775849339,1
1590775849346,0
1590775849463,1
1590775849471,0
1590775849588,1
1590775849596,0
1590775849713,1
1590775849721,0
1590775849838,1
1590775849846,0
1590775849963,1
1590775849971,0
1590775850087,1
1590775850088,0
1590775850212,1
1590775850213,0
1590775850337,1
1590775850338,0
1590775850462,1
1590775850463,0
1590775850586,1
1590775850588,0
1590775850711,1
1590775850713,0
1590775850836,1
1590775850838,0
1590775850961,1
1590775850963,0
1590775851086,1
1590775851088,0
1590775851210,1
1590775851213,0
1590775851335,1
1590775851338,0
1590775851460,1
1590775851463,0
1590775851585,1
1590775851588,0
1590775851710,1
1590775851713,0
1590775851834,1
1590775851838,0
1590775851959,1
1590775851963,0
1590775852084,1
1590775852088,0
1590775852209,1
1590775852213,0
1590775852334,1
1590775852338,0
1590775852458,1
1590775852463,0
1590775852583,1
1590775852588,0
1590775852708,1
1590775852713,0
1590775852833,1
1590775852838,0
1590775852957,1
1590775852963,0
1590775853082,1
1590775853088,0
1590775853207,1
1590775853213,0
1590775853332,1
1590775853338,0
1590775853457,1
1590775853463,0
1590775853581,1
1590775853588,0
1590775853706,1
1590775853713,0
1590775853831,1
1590775853838,0
1590775853956,1
1590775853963,0
1590775854081,1
1590775854088,0
1590775854205,1
1590775854213,0
1590775854330,1
1590775854338,0
1590775854455,1
1590775854463,0
1590775854580,1
1590775854588,0
1590775854705,1
1590775854713,0
1590775854829,1
1590775854830,0
1590775854954,1
1590775854955,0
1590775855079,1
1590775855080,0
1590775855204,1
1590775855205,0
1590775855328,1
1590775855330,0
1590775855453,1
1590775855455,0
1590775855578,1
1590775855580,0
1590775855703,1
1590775855705,0
1590775855828,1
1590775855830,0
1590775855952,1
1590775855955,0
1590775856077,1
1590775856080,0
1590775856202,1
1590775856205,0
1590775856327,1
1590775856330,0
1590775856452,1
1590775856455,0
1590775856576,1
1590775856580,0
1590775856701,1
1590775856705,0
1590775856826,1
1590775856830,0
1590775856951,1
1590775856955,0
1590775857076,1
1590775857080,0
1590775857200,1
1590775857205,0
1590775857325,1
1590775857330,0
1590775857450,1
1590775857455,0
1590775857575,1
1590775857580,0
1590775857700,1
1590775857705,0
1590775857824,1
1590775857830,0
1590775857949,1
1590775857955,0
1590775858074,1
1590775858080,0
1590775858199,1
1590775858205,0
1590775858323,1
1590775858330,0
1590775858448,1
1590775858455,0
1590775858573,1
1590775858580,0
1590775858698,1
1590775858705,0
1590775858823,1
1590775858830,0
1590775858947,1
1590775858955,0
1590775859072,1
1590775859080,0
1590775859197,1
1590775859205,0
1590775859322,1
1590775859330,0
1590775859447,1
1590775859447,0
1590775859571,1
1590775859572,0
1590775859696,1
1590775859697,0
1590775859821,1
1590775859822,0
1590775859946,1
1590775859947,0
1590775860071,1
1590775860072,0
1590775860195,1
1590775860197,0
1590775860320,1
1590775860322,0
1590775860445,1
1590775860447,0
1590775860570,1
1590775860572,0
1590775860694,1
1590775860697,0
1590775860819,1
1590775860822,0
1590775860944,1
1590775860947,0
1590775861069,1
1590775861072,0
1590775861194,1
1590775861197,0
1590775861318,1
1590775861322,0
1590775861443,1
1590775861447,0
1590775861568,1
1590775861572,0
1590775861693,1
1590775861697,0
1590775861818,1
1590775861822,0
1590775861942,1
1590775861947,0
1590775862067,1
1590775862072,0
1590775862192,1
1590775862197,0
1590775862317,1
1590775862322,0
1590775862442,1
1590775862447,0
1590775862566,1
1590775862572,0
1590775862691,1
1590775862697,0
1590775862816,1
1590775862822,0
1590775862941,1
1590775862947,0
1590775863065,1
1590775863072,0
1590775863190,1
1590775863197,0
1590775863315,1
1590775863322,0
1590775863440,1
1590775863447,0
1590775863565,1
1590775863572,0
1590775863690,1
1590775863697,0
1590775863814,1
1590775863822,0
1590775863939,1
1590775863947,0
1590775864064,1
1590775864072,0
1590775864189,1
1590775864189,0
1590775864313,1
1590775864314,0
1590775864438,1
1590775864439,0
1590775864563,1
1590775864564,0
1590775864688,1
1590775864689,0
1590775864813,1
1590775864814,0
1590775864937,1
1590775864939,0
1590775865062,1
1590775865064,0
1590775865187,1
1590775865189,0
1590775865312,1
1590775865314,0
1590775865436,1
1590775865439,0
1590775865561,1
1590775865564,0
1590775865686,1
1590775865689,0
1590775865811,1
1590775865814,0
1590775865936,1
1590775865939,0
1590775866060,1
1590775866064,0
1590775866185,1
1590775866189,0
1590775866310,1
1590775866314,0
1590775866435,1
1590775866439,0
1590775866560,1
1590775866564,0
1590775866684,1
1590775866689,0
1590775866809,1
1590775866814,0
1590775866934,1
1590775866939,0
1590775867059,1
1590775867064,0
1590775867184,1
1590775867189,0
1590775867308,1
1590775867314,0
1590775867433,1
1590775867439,0
1590775867558,1
1590775867564,0
1590775867683,1
1590775867689,0
1590775867808,1
1590775867814,0
1590775867932,1
1590775867939,0
1590775868057,1
1590775868064,0
1590775868182,1
1590775868189,0
1590775868307,1
1590775868314,0
1590775868432,1
1590775868439,0
1590775868556,1
1590775868564,0
1590775868681,1
1590775868689,0
1590775868806,1
1590775868806,0
1590775868931,1
1590775868931,0
1590775869055,1
1590775869056,0
1590775869180,1
1590775869181,0
1590775869305,1
1590775869306,0
1590775869430,1
1590775869431,0
1590775869555,1
1590775869556,0
1590775869679,1
1590775869681,0
1590775869804,1
1590775869806,0
1590775869929,1
1590775869931,0
1590775870054,1
1590775870056,0
1590775870179,1
1590775870181,0
1590775870303,1
1590775870306,0
1590775870428,1
1590775870431,0
1590775870553,1
1590775870556,0
1590775870678,1
1590775870681,0
1590775870802,1
1590775870806,0
1590775870927,1
1590775870931,0
1590775871052,1
1590775871056,0
1590775871177,1
1590775871181,0
1590775871302,1
1590775871306,0
1590775871426,1
1590775871431,0
1590775871551,1
1590775871556,0
1590775871676,1
1590775871681,0
1590775871801,1
1590775871806,0
1590775871926,1
1590775871931,0
1590775872050,1
1590775872056,0
1590775872175,1
1590775872181,0
1590775872300,1
1590775872306,0
1590775872425,1
1590775872431,0
1590775872550,1
1590775872556,0
1590775872674,1
1590775872681,0
1590775872799,1
1590775872806,0
1590775872924,1
1590775872931,0
1590775873049,1
1590775873056,0
1590775873174,1
1590775873181,0
1590775873298,1
1590775873306,0
1590775873423,1
1590775873431,0
1590775873548,1
1590775873548,0
1590775873673,1
1590775873673,0
1590775873797,1
1590775873798,0
1590775873922,1
1590775873923,0
1590775874047,1
1590775874048,0
1590775874172,1
1590775874173,0
1590775874297,1
1590775874298,0
1590775874421,1
1590775874423,0
1590775874546,1
1590775874548,0
1590775874671,1
1590775874673,0
1590775874796,1
1590775874798,0
1590775874921,1
1590775874923,0
1590775875045,1
1590775875048,0
1590775875170,1
1590775875173,0
1590775875295,1
1590775875298,0
1590775875420,1
1590775875423,0
1590775875544,1
1590775875548,0
1590775875669,1
1590775875673,0
1590775875794,1
1590775875798,0
1590775875919,1
1590775875923,0
1590775876044,1
1590775876048,0
1590775876168,1
1590775876173,0
1590775876293,1
1590775876298,0
1590775876418,1
1590775876423,0
1590775876543,1
1590775876548,0
1590775876668,1
1590775876673,0
1590775876792,1
1590775876798,0
1590775876917,1
1590775876923,0
1590775877042,1
1590775877048,0
1590775877167,1
1590775877173,0
1590775877292,1
1590775877298,0
1590775877416,1
1590775877423,0
1590775877541,1
1590775877548,0
1590775877666,1
1590775877673,0
1590775877791,1
1590775877798,0
1590775877916,1
1590775877923,0
1590775878040,1
1590775878048,0
1590775878165,1
1590775878166,0
1590775878290,1
1590775878291,0
1590775878415,1
1590775878416,0
1590775878539,1
1590775878541,0
1590775878664,1
1590775878666,0
1590775878789,1
1590775878791,0
1590775878914,1
1590775878916,0
1590775879039,1
1590775879041,0
1590775879163,1
1590775879166,0
1590775879288,1
1590775879291,0
1590775879413,1
1590775879416,0
1590775879538,1
1590775879541,0
1590775879912,1
1590775879916,0
1590775880162,1
1590775880166,0
1590775880661,1
1590775880666,0
1590775882158,1
1590775882166,0
1590775882408,1
1590775882416,0
1590775882658,1
1590775882666,0
1590775882907,1
1590775882908,0
1590775883281,1
1590775883283,0
1590775883531,1
1590775883533,0
1590775883905,1
1590775883908,0
1590775884155,1
1590775884158,0
1590775884405,1
1590775884408,0
1590775884654,1
1590775884658,0
1590775884904,1
1590775884908,0
1590775885278,1
1590775885283,0
1590775885902,1
1590775885908,0
1590775886152,1
1590775886158,0
1590775886526,1
1590775886533,0
1590775886900,1
1590775886908,0
1590775887025,1
1590775887033,0
1590775887275,1
1590775887283,0
1590775887524,1
1590775887525,0
1590775887774,1
1590775887775,0
1590775888023,1
1590775888025,0
1590775888273,1
1590775888275,0
1590775888523,1
1590775888525,0
1590775888897,1
1590775888900,0
1590775889147,1
1590775889150,0
1590775889396,1
1590775889400,0
1590775889646,1
1590775889650,0
1590775889895,1
1590775889900,0
1590775890020,1
1590775890025,0
1590775890270,1
1590775890275,0
1590775890519,1
1590775890525,0
1590775890769,1
1590775890775,0
1590775891018,1
1590775891025,0
1590775891268,1
1590775891275,0
1590775891518,1
1590775891525,0
1590775891892,1
1590775891900,0
1590775892142,1
1590775892142,0
1590775892516,1
1590775892517,0
1590775892766,1
1590775892767,0
1590775893389,1
1590775893392,0
1590775893639,1
1590775893642,0
1590775893889,1
1590775893892,0
1590775894138,1
1590775894142,0
1590775894388,1
1590775894392,0
1590775894637,1
1590775894642,0
1590775894887,1
1590775894892,0
1590775895511,1
1590775895517,0
1590775896260,1
1590775896267,0
1590775896509,1
1590775896517,0
1590775896759,1
1590775896767,0
1590775897258,1
1590775897259,0
1590775897632,1
1590775897634,0
1590775897882,1
1590775897884,0
1590775898131,1
1590775898134,0
1590775898381,1
1590775898384,0
1590775898631,1
1590775898634,0
1590775898880,1
1590775898884,0
1590775899130,1
1590775899134,0
1590775899379,1
1590775899384,0
1590775899629,1
1590775899634,0
1590775900003,1
1590775900009,0
1590775900502,1
1590775900509,0
1590775900752,1
1590775900759,0
1590775901002,1
1590775901009,0
1590775901251,1
1590775901259,0
1590775901626,1
1590775901626,0
1590775902000,1
1590775902001,0
1590775902125,1
1590775902126,0
1590775902374,1
1590775902376,0
1590775902624,1
1590775902626,0
1590775902874,1
1590775902876,0
1590775903123,1
1590775903126,0
1590775903747,1
1590775903751,0
1590775903997,1
1590775904001,0
1590775904246,1
1590775904251,0
1590775904621,1
1590775904626,0
1590775904870,1
1590775904876,0
1590775905120,1
1590775905126,0
1590775905369,1
1590775905376,0
1590775905619,1
1590775905626,0
1590775905869,1
1590775905876,0
1590775906118,1
1590775906126,0
1590775906492,1
1590775906493,0
1590775906867,1
1590775906868,0
1590775907116,1
1590775907118,0
1590775907865,1
1590775907868,0
1590775908115,1
1590775908118,0
1590775908489,1
1590775908493,0
1590775908739,1
1590775908743,0
1590775908988,1
1590775908993,0
1590775909238,1
1590775909243,0
1590775910361,1
1590775910368,0
1590775910860,1
1590775910860,0
1590775911110,1
1590775911110,0
1590775911484,1
1590775911485,0
1590775911734,1
1590775911735,0
1590775911983,1
1590775911985,0
1590775912233,1
1590775912235,0
1590775912857,1
1590775912860,0
1590775914354,1
1590775914360,0
1590775914604,1
1590775914610,0
1590775914853,1
1590775914860,0
1590775915103,1
1590775915110,0
1590775915353,1
1590775915360,0
1590775915602,1
1590775915603,0
1590775915976,1
1590775915978,0
1590775916226,1
1590775916228,0
1590775916600,1
1590775916603,0
1590775916850,1
1590775916853,0
1590775917100,1
1590775917103,0
1590775917474,1
1590775917478,0
1590775917724,1
1590775917728,0
1590775917973,1
1590775917978,0
1590775918223,1
1590775918228,0
1590775918597,1
1590775918603,0
1590775918847,1
1590775918853,0
1590775919096,1
1590775919103,0
1590775919346,1
1590775919353,0
1590775919471,1
1590775919478,0
1590775919720,1
1590775919728,0
1590775919970,1
1590775919978,0
1590775920219,1
1590775920220,0
1590775920594,1
1590775920595,0
1590775920843,1
1590775920845,0
1590775921093,1
1590775921095,0
1590775921467,1
1590775921470,0
1590775921717,1
1590775921720,0
1590775921966,1
1590775921970,0
1590775922216,1
1590775922220,0
1590775922466,1
1590775922470,0
1590775922715,1
1590775922720,0
1590775923963,1
1590775923970,0
1590775924337,1
1590775924345,0
1590775924587,1
1590775924595,0
1590775924837,1
1590775924845,0
1590775925211,1
1590775925212,0
1590775925460,1
1590775925462,0
1590775925710,1
1590775925712,0
1590775925960,1
1590775925962,0
1590775926209,1
1590775926212,0
1590775927083,1
1590775927087,0
1590775927332,1
1590775927337,0
1590775927707,1
1590775927712,0
1590775927956,1
1590775927962,0
1590775928206,1
1590775928212,0
1590775928455,1
1590775928462,0
1590775928830,1
1590775928837,0
1590775929079,1
1590775929087,0
1590775929329,1
1590775929337,0
1590775929953,1
1590775929954,0
1590775930203,1
1590775930204,0
1590775930452,1
1590775930454,0
1590775930702,1
1590775930704,0
1590775931076,1
1590775931079,0
1590775931326,1
1590775931329,0
1590775931575,1
1590775931579,0
1590775932199,1
1590775932204,0
1590775932449,1
1590775932454,0
1590775932698,1
1590775932704,0
1590775932948,1
1590775932954,0
1590775933198,1
1590775933204,0
1590775934321,1
1590775934321,0
1590775935194,1
1590775935196,0
1590775935444,1
1590775935446,0
1590775935693,1
1590775935696,0
1590775935943,1
1590775935946,0
1590775936442,1
1590775936446,0
1590775936692,1
1590775936696,0
1590775936941,1
1590775936946,0
1590775937565,1
1590775937571,0
1590775937815,1
1590775937821,0
1590775938064,1
1590775938071,0
1590775938314,1
1590775938321,0
1590775938688,1
1590775938696,0
1590775938938,1
1590775938938,0
1590775939187,1
1590775939188,0
1590775939811,1
1590775939813,0
1590775940061,1
1590775940063,0
1590775941558,1
1590775941563,0
1590775941808,1
1590775941813,0
1590775942058,1
1590775942063,0
1590775942307,1
1590775942313,0
1590775942557,1
1590775942563,0
1590775942931,1
1590775942938,0
1590775943181,1
1590775943188,0
1590775943430,1
1590775943438,0
1590775943680,1
1590775943680,0
1590775943929,1
1590775943930,0
1590775944179,1
1590775944180,0
1590775944678,1
1590775944680,0
1590775945053,1
1590775945055,0
1590775945302,1
1590775945305,0
1590775945552,1
1590775945555,0
1590775945801,1
1590775945805,0
1590775945926,1
1590775945930,0
1590775946176,1
1590775946180,0
1590775946425,1
1590775946430,0
1590775947548,1
1590775947555,0
1590775948048,1
1590775948055,0
1590775948297,1
1590775948297,0
1590775948422,1
1590775948423,0
1590775948671,1
1590775948672,0
1590775948921,1
1590775948922,0
1590775949171,1
1590775949172,0
1590775949420,1
1590775949422,0
1590775949670,1
1590775949672,0
1590775950169,1
1590775950172,0
1590775950294,1
1590775950297,0
1590775950543,1
1590775950547,0
1590775950918,1
1590775950922,0
1590775951167,1
1590775951172,0
1590775951292,1
1590775951297,0
1590775951542,1
1590775951547,0
1590775951791,1
1590775951797,0
1590775952041,1
1590775952047,0
1590775952166,1
1590775952172,0
1590775952415,1
1590775952422,0
1590775952665,1
1590775952672,0
1590775952914,1
1590775952922,0
1590775953164,1
1590775953165,0
1590775953413,1
1590775953415,0
1590775954162,1
1590775954165,0
1590775954412,1
