"Time","105_evt"
1590778792705,1
1590778792706,0
1590778793079,1
1590778793081,0
1590778793953,1
1590778793956,0
1590778794202,1
1590778794206,0
1590778794452,1
1590778794456,0
1590778795076,1
1590778795081,0
1590778795326,1
1590778795331,0
1590778795575,1
1590778795581,0
1590778795825,1
1590778795831,0
1590778796074,1
1590778796081,0
1590778796449,1
1590778796456,0
1590778796698,1
1590778796706,0
1590778797572,1
1590778797573,0
1590778797821,1
1590778797823,0
1590778798196,1
1590778798198,0
1590778798445,1
1590778798448,0
1590778798695,1
1590778798698,0
1590778799319,1
1590778799323,0
1590778799568,1
1590778799573,0
1590778799818,1
1590778799823,0
1590778800068,1
1590778800073,0
1590778800317,1
1590778800323,0
1590778800567,1
1590778800573,0
1590778800816,1
1590778800823,0
1590778801066,1
1590778801073,0
1590778801316,1
1590778801323,0
1590778801565,1
1590778801573,0
1590778801690,1
1590778801690,0
1590778801939,1
1590778801940,0
1590778802189,1
1590778802190,0
1590778802439,1
1590778802440,0
1590778802688,1
1590778802690,0
1590778803063,1
1590778803065,0
1590778803312,1
1590778803315,0
1590778803562,1
1590778803565,0
1590778803811,1
1590778803815,0
1590778804934,1
1590778804940,0
1590778805184,1
1590778805190,0
1590778805434,1
1590778805440,0
1590778806058,1
1590778806065,0
1590778806557,1
1590778806558,0
1590778806806,1
1590778806807,0
1590778807056,1
1590778807057,0
1590778807929,1
1590778807932,0
1590778808179,1
1590778808182,0
1590778808429,1
1590778808432,0
1590778808803,1
1590778808807,0
1590778809302,1
1590778809307,0
1590778809552,1
1590778809558,0
1590778809801,1
1590778809807,0
1590778810176,1
1590778810182,0
1590778810425,1
1590778810432,0
1590778810675,1
1590778810682,0
1590778810924,1
1590778810932,0
1590778811174,1
1590778811175,0
1590778811548,1
1590778811550,0
1590778811673,1
1590778811675,0
1590778811923,1
1590778811925,0
1590778812172,1
1590778812175,0
1590778812422,1
1590778812425,0
1590778812671,1
1590778812675,0
1590778812921,1
1590778812925,0
1590778813171,1
1590778813175,0
1590778814543,1
1590778814550,0
1590778814793,1
1590778814800,0
1590778815042,1
1590778815050,0
1590778815417,1
1590778815425,0
1590778815916,1
1590778815917,0
1590778816165,1
1590778816167,0
1590778816290,1
1590778816292,0
1590778816540,1
1590778816542,0
1590778816789,1
1590778816792,0
1590778817039,1
1590778817042,0
1590778817413,1
1590778817417,0
1590778817663,1
1590778817667,0
1590778817913,1
1590778817917,0
1590778818162,1
1590778818167,0
1590778818536,1
1590778818542,0
1590778818786,1
1590778818792,0
1590778819535,1
1590778819542,0
1590778819660,1
1590778819667,0
1590778819909,1
1590778819917,0
1590778820159,1
1590778820167,0
1590778820408,1
1590778820409,0
1590778820783,1
1590778820784,0
1590778821282,1
1590778821284,0
1590778821531,1
1590778821534,0
1590778822779,1
1590778822784,0
1590778823029,1
1590778823034,0
1590778823278,1
1590778823284,0
1590778823528,1
1590778823534,0
1590778824152,1
1590778824159,0
1590778824402,1
1590778824409,0
1590778825026,1
1590778825026,0
1590778825525,1
1590778825526,0
1590778825774,1
1590778825776,0
1590778826024,1
1590778826026,0
1590778826773,1
1590778826776,0
1590778827022,1
1590778827026,0
1590778827147,1
1590778827151,0
1590778827272,1
1590778827276,0
1590778827397,1
1590778827401,0
1590778827521,1
1590778827526,0
1590778827646,1
1590778827651,0
1590778827771,1
1590778827776,0
1590778827896,1
1590778827901,0
1590778828020,1
1590778828026,0
1590778828145,1
1590778828151,0
1590778828270,1
1590778828276,0
1590778828395,1
1590778828401,0
1590778828520,1
1590778828526,0
1590778828644,1
1590778828651,0
1590778828769,1
1590778828776,0
1590778828894,1
1590778828901,0
1590778829019,1
1590778829026,0
1590778829144,1
1590778829151,0
1590778829268,1
1590778829276,0
1590778829393,1
1590778829401,0
1590778829518,1
1590778829526,0
1590778829643,1
1590778829651,0
1590778829768,1
1590778829768,0
1590778829892,1
1590778829893,0
1590778830017,1
1590778830018,0
1590778830142,1
1590778830143,0
1590778830267,1
1590778830268,0
1590778830391,1
1590778830393,0
1590778830516,1
1590778830518,0
1590778830641,1
1590778830643,0
1590778830766,1
1590778830768,0
1590778830891,1
1590778830893,0
1590778831015,1
1590778831018,0
1590778831140,1
1590778831143,0
1590778831265,1
1590778831268,0
1590778831390,1
1590778831393,0
1590778831515,1
1590778831518,0
1590778831639,1
1590778831643,0
1590778831764,1
1590778831768,0
1590778831889,1
1590778831893,0
1590778832014,1
1590778832018,0
1590778832139,1
1590778832143,0
1590778832263,1
1590778832268,0
1590778832388,1
1590778832393,0
1590778832513,1
1590778832518,0
1590778832638,1
1590778832643,0
1590778832763,1
1590778832768,0
1590778832887,1
1590778832893,0
1590778833012,1
1590778833018,0
1590778833137,1
1590778833143,0
1590778833262,1
1590778833268,0
1590778833386,1
1590778833393,0
1590778833511,1
1590778833518,0
1590778833636,1
1590778833643,0
1590778833761,1
1590778833768,0
1590778833886,1
1590778833893,0
1590778834010,1
1590778834018,0
1590778834135,1
1590778834143,0
1590778834260,1
1590778834268,0
1590778834385,1
1590778834385,0
1590778834510,1
1590778834510,0
1590778834634,1
1590778834635,0
1590778834759,1
1590778834760,0
1590778834884,1
1590778834885,0
1590778835009,1
1590778835010,0
1590778835134,1
1590778835135,0
1590778835258,1
1590778835260,0
1590778835383,1
1590778835385,0
1590778835508,1
1590778835510,0
1590778835633,1
1590778835635,0
1590778835757,1
1590778835760,0
1590778835882,1
1590778835885,0
1590778836007,1
1590778836010,0
1590778836132,1
1590778836135,0
1590778836257,1
1590778836260,0
1590778836381,1
1590778836385,0
1590778836506,1
1590778836510,0
1590778836631,1
1590778836635,0
1590778836756,1
1590778836760,0
1590778836881,1
1590778836885,0
1590778837005,1
1590778837010,0
1590778837130,1
1590778837135,0
1590778837255,1
1590778837260,0
1590778837380,1
1590778837385,0
1590778837505,1
1590778837510,0
1590778837629,1
1590778837635,0
1590778837754,1
1590778837760,0
1590778837879,1
1590778837885,0
1590778838004,1
1590778838010,0
1590778838128,1
1590778838135,0
1590778838253,1
1590778838260,0
1590778838378,1
1590778838385,0
1590778838503,1
1590778838510,0
1590778838628,1
1590778838635,0
1590778838752,1
1590778838760,0
1590778838877,1
1590778838885,0
1590778839002,1
1590778839010,0
1590778839127,1
1590778839127,0
1590778839252,1
1590778839252,0
1590778839376,1
1590778839377,0
1590778839501,1
1590778839502,0
1590778839626,1
1590778839627,0
1590778839751,1
1590778839752,0
1590778839876,1
1590778839877,0
1590778840000,1
1590778840002,0
1590778840125,1
1590778840127,0
1590778840250,1
1590778840252,0
1590778840375,1
1590778840377,0
1590778840499,1
1590778840502,0
1590778840624,1
1590778840627,0
1590778840749,1
1590778840752,0
1590778840874,1
1590778840877,0
1590778840999,1
1590778841002,0
1590778841123,1
1590778841127,0
1590778841248,1
1590778841252,0
1590778841373,1
1590778841377,0
1590778841498,1
1590778841502,0
1590778841623,1
1590778841627,0
1590778841747,1
1590778841752,0
1590778841872,1
1590778841877,0
1590778841997,1
1590778842002,0
1590778842122,1
1590778842127,0
1590778842247,1
1590778842252,0
1590778842371,1
1590778842377,0
1590778842496,1
1590778842502,0
1590778842621,1
1590778842627,0
1590778842746,1
1590778842752,0
1590778842871,1
1590778842877,0
1590778842995,1
1590778843002,0
1590778843120,1
1590778843127,0
1590778843245,1
1590778843252,0
1590778843370,1
1590778843377,0
1590778843495,1
1590778843502,0
1590778843619,1
1590778843627,0
1590778843744,1
1590778843744,0
1590778843869,1
1590778843870,0
1590778843994,1
1590778843995,0
1590778844118,1
1590778844120,0
1590778844243,1
1590778844245,0
1590778844368,1
1590778844370,0
1590778844493,1
1590778844495,0
1590778844618,1
1590778844620,0
1590778844742,1
1590778844745,0
1590778844867,1
1590778844869,0
1590778844992,1
1590778844994,0
1590778845117,1
1590778845119,0
1590778845241,1
1590778845244,0
1590778845366,1
1590778845369,0
1590778845491,1
1590778845494,0
1590778845616,1
1590778845619,0
1590778845741,1
1590778845744,0
1590778845865,1
1590778845869,0
1590778845990,1
1590778845994,0
1590778846115,1
1590778846119,0
1590778846240,1
1590778846244,0
1590778846365,1
1590778846369,0
1590778846489,1
1590778846494,0
1590778846614,1
1590778846619,0
1590778846739,1
1590778846744,0
1590778846864,1
1590778846869,0
1590778846989,1
1590778846994,0
1590778847113,1
1590778847119,0
1590778847238,1
1590778847244,0
1590778847363,1
1590778847369,0
1590778847488,1
1590778847494,0
1590778847612,1
1590778847619,0
1590778847737,1
1590778847744,0
1590778847862,1
1590778847869,0
1590778847987,1
1590778847994,0
1590778848112,1
1590778848119,0
1590778848237,1
1590778848244,0
1590778848361,1
1590778848362,0
1590778848486,1
1590778848487,0
1590778848611,1
1590778848612,0
1590778848736,1
1590778848737,0
1590778848860,1
1590778848862,0
1590778848985,1
1590778848987,0
1590778849110,1
1590778849112,0
1590778849235,1
1590778849237,0
1590778849360,1
1590778849362,0
1590778849484,1
1590778849487,0
1590778849609,1
1590778849612,0
1590778849734,1
1590778849737,0
1590778849859,1
1590778849862,0
1590778849984,1
1590778849987,0
1590778850108,1
1590778850112,0
1590778850233,1
1590778850237,0
1590778850358,1
1590778850362,0
1590778850483,1
1590778850487,0
1590778850607,1
1590778850612,0
1590778850732,1
1590778850737,0
1590778850857,1
1590778850862,0
1590778850982,1
1590778850987,0
1590778851107,1
1590778851112,0
1590778851231,1
1590778851237,0
1590778851356,1
1590778851362,0
1590778851481,1
1590778851487,0
1590778851606,1
1590778851612,0
1590778851731,1
1590778851737,0
1590778851855,1
1590778851862,0
1590778851980,1
1590778851987,0
1590778852105,1
1590778852112,0
1590778852230,1
1590778852237,0
1590778852355,1
1590778852362,0
1590778852479,1
1590778852487,0
1590778852604,1
1590778852612,0
1590778852729,1
1590778852737,0
1590778852854,1
1590778852862,0
1590778852979,1
1590778852987,0
1590778853103,1
1590778853104,0
1590778853228,1
1590778853229,0
1590778853353,1
1590778853354,0
1590778853478,1
1590778853479,0
1590778853602,1
1590778853604,0
1590778853727,1
1590778853729,0
1590778853852,1
1590778853854,0
1590778853977,1
1590778853979,0
1590778854102,1
1590778854104,0
1590778854226,1
1590778854229,0
1590778854351,1
1590778854354,0
1590778854476,1
1590778854479,0
1590778854601,1
1590778854604,0
1590778854726,1
1590778854729,0
1590778854850,1
1590778854854,0
1590778854975,1
1590778854979,0
1590778855100,1
1590778855104,0
1590778855225,1
1590778855229,0
1590778855349,1
1590778855354,0
1590778855474,1
1590778855479,0
1590778855599,1
1590778855604,0
1590778855724,1
1590778855729,0
1590778855849,1
1590778855854,0
1590778855973,1
1590778855979,0
1590778856098,1
1590778856104,0
1590778856223,1
1590778856229,0
1590778856348,1
1590778856354,0
1590778856473,1
1590778856479,0
1590778856597,1
1590778856604,0
1590778856722,1
1590778856729,0
1590778856847,1
1590778856854,0
1590778856972,1
1590778856979,0
1590778857097,1
1590778857104,0
1590778857221,1
1590778857229,0
1590778857346,1
1590778857354,0
1590778857471,1
1590778857479,0
1590778857596,1
1590778857604,0
1590778857720,1
1590778857721,0
1590778857845,1
1590778857846,0
1590778857970,1
1590778857971,0
1590778860216,1
1590778860221,0
1590778862088,1
1590778862096,0
1590778862213,1
1590778862221,0
1590778862338,1
1590778862346,0
1590778862462,1
1590778862463,0
1590778862587,1
1590778862588,0
1590778862712,1
1590778862713,0
1590778862837,1
1590778862838,0
1590778862962,1
1590778862963,0
1590778863086,1
1590778863088,0
1590778863211,1
1590778863213,0
1590778863336,1
1590778863338,0
1590778863461,1
1590778863463,0
1590778863586,1
1590778863588,0
1590778863710,1
1590778863713,0
1590778863835,1
1590778863838,0
1590778863960,1
1590778863963,0
1590778864085,1
1590778864088,0
1590778864210,1
1590778864213,0
1590778864334,1
1590778864338,0
1590778864459,1
1590778864463,0
1590778864584,1
1590778864588,0
1590778864709,1
1590778864713,0
1590778864833,1
1590778864838,0
1590778864958,1
1590778864963,0
1590778865083,1
1590778865088,0
1590778865208,1
1590778865213,0
1590778865333,1
1590778865338,0
1590778865457,1
1590778865463,0
1590778865582,1
1590778865588,0
1590778865707,1
1590778865713,0
1590778865832,1
1590778865838,0
1590778865957,1
1590778865963,0
1590778866081,1
1590778866088,0
1590778866206,1
1590778866213,0
1590778866331,1
1590778866338,0
1590778866456,1
1590778866463,0
1590778866581,1
1590778866588,0
1590778866705,1
1590778866713,0
1590778866830,1
1590778866838,0
1590778866955,1
1590778866963,0
1590778867080,1
1590778867080,0
1590778867205,1
1590778867205,0
1590778867329,1
1590778867330,0
1590778867454,1
1590778867455,0
1590778867579,1
1590778867580,0
1590778867704,1
1590778867705,0
1590778867828,1
1590778867830,0
1590778867953,1
1590778867955,0
1590778868078,1
1590778868080,0
1590778868203,1
1590778868205,0
1590778868328,1
1590778868330,0
1590778868452,1
1590778868455,0
1590778868577,1
1590778868580,0
1590778868702,1
1590778868705,0
1590778868827,1
1590778868830,0
1590778868952,1
1590778868955,0
1590778869076,1
1590778869080,0
1590778869201,1
1590778869205,0
1590778869326,1
1590778869330,0
1590778869451,1
1590778869455,0
1590778869576,1
1590778869580,0
1590778869700,1
1590778869705,0
1590778869825,1
1590778869830,0
1590778869950,1
1590778869955,0
1590778870075,1
1590778870080,0
1590778870199,1
1590778870205,0
1590778870324,1
1590778870330,0
1590778870449,1
1590778870455,0
1590778870574,1
1590778870580,0
1590778870699,1
1590778870705,0
1590778870823,1
1590778870830,0
1590778870948,1
1590778870955,0
1590778871073,1
1590778871080,0
1590778871198,1
1590778871205,0
1590778871323,1
1590778871330,0
1590778871447,1
1590778871455,0
1590778871572,1
1590778871580,0
1590778871697,1
1590778871705,0
1590778871822,1
1590778871822,0
1590778871947,1
1590778871947,0
1590778872071,1
1590778872072,0
1590778872196,1
1590778872197,0
1590778872321,1
1590778872322,0
1590778872446,1
1590778872447,0
1590778872570,1
1590778872572,0
1590778872695,1
1590778872697,0
1590778872820,1
1590778872822,0
1590778872945,1
1590778872947,0
1590778873070,1
1590778873072,0
1590778873194,1
1590778873197,0
1590778873319,1
1590778873322,0
1590778873444,1
1590778873447,0
1590778873569,1
1590778873572,0
1590778873694,1
1590778873697,0
1590778873818,1
1590778873822,0
1590778873943,1
1590778873947,0
1590778874068,1
1590778874072,0
1590778874193,1
1590778874197,0
1590778874318,1
1590778874322,0
1590778874442,1
1590778874447,0
1590778874567,1
1590778874572,0
1590778874692,1
1590778874697,0
1590778874817,1
1590778874822,0
1590778874941,1
1590778874947,0
1590778875066,1
1590778875072,0
1590778875191,1
1590778875197,0
1590778875316,1
1590778875322,0
1590778875441,1
1590778875447,0
1590778875565,1
1590778875572,0
1590778875690,1
1590778875697,0
1590778875815,1
1590778875822,0
1590778875940,1
1590778875947,0
1590778876065,1
1590778876072,0
1590778876189,1
1590778876197,0
1590778876314,1
1590778876322,0
1590778876439,1
1590778876439,0
1590778876564,1
1590778876564,0
1590778876689,1
1590778876689,0
1590778876813,1
1590778876814,0
1590778876938,1
1590778876939,0
1590778877063,1
1590778877064,0
1590778877188,1
1590778877189,0
1590778877312,1
1590778877314,0
1590778877437,1
1590778877439,0
1590778877562,1
1590778877564,0
1590778877687,1
1590778877689,0
1590778877812,1
1590778877814,0
1590778877936,1
1590778877939,0
1590778878061,1
1590778878064,0
1590778878186,1
1590778878189,0
1590778878311,1
1590778878314,0
1590778878436,1
1590778878439,0
1590778878560,1
1590778878564,0
1590778878685,1
1590778878689,0
1590778878810,1
1590778878814,0
1590778878935,1
1590778878939,0
1590778879060,1
1590778879064,0
1590778879184,1
1590778879189,0
1590778879309,1
1590778879314,0
1590778879434,1
1590778879439,0
1590778879559,1
1590778879564,0
1590778879684,1
1590778879689,0
1590778879808,1
1590778879814,0
1590778879933,1
1590778879939,0
1590778880058,1
1590778880064,0
1590778880183,1
1590778880189,0
1590778880308,1
1590778880314,0
1590778880432,1
1590778880439,0
1590778880557,1
1590778880564,0
1590778880682,1
1590778880689,0
1590778880807,1
1590778880814,0
1590778880931,1
1590778880939,0
1590778881056,1
1590778881064,0
1590778881181,1
1590778881182,0
1590778881306,1
1590778881307,0
1590778881431,1
1590778881432,0
1590778881555,1
1590778881557,0
1590778881680,1
1590778881682,0
1590778881805,1
1590778881807,0
1590778881930,1
1590778881932,0
1590778882055,1
1590778882057,0
1590778882179,1
1590778882182,0
1590778882304,1
1590778882307,0
1590778882429,1
1590778882432,0
1590778882554,1
1590778882557,0
1590778882678,1
1590778882682,0
1590778882803,1
1590778882807,0
1590778882928,1
1590778882932,0
1590778883053,1
1590778883057,0
1590778883178,1
1590778883182,0
1590778883302,1
1590778883307,0
1590778883427,1
1590778883432,0
1590778883552,1
1590778883557,0
1590778883677,1
1590778883682,0
1590778883802,1
1590778883807,0
1590778883926,1
1590778883932,0
1590778884051,1
1590778884057,0
1590778884176,1
1590778884182,0
1590778884301,1
1590778884307,0
1590778884426,1
1590778884432,0
1590778884550,1
1590778884557,0
1590778884675,1
1590778884682,0
1590778884800,1
1590778884807,0
1590778884925,1
1590778884932,0
1590778885050,1
1590778885056,0
1590778885174,1
1590778885181,0
1590778885299,1
1590778885306,0
1590778885424,1
1590778885431,0
1590778885549,1
1590778885557,0
1590778885673,1
1590778885681,0
1590778885798,1
1590778885799,0
1590778885923,1
1590778885924,0
1590778886048,1
1590778886049,0
1590778886173,1
1590778886174,0
1590778886297,1
1590778886299,0
1590778886422,1
1590778886424,0
1590778886547,1
1590778886549,0
1590778886672,1
1590778886674,0
1590778886797,1
1590778886799,0
1590778886921,1
1590778886924,0
1590778887046,1
1590778887049,0
1590778887171,1
1590778887174,0
1590778887296,1
1590778887299,0
1590778887420,1
1590778887424,0
1590778887545,1
1590778887549,0
1590778887670,1
1590778887674,0
1590778887795,1
1590778887799,0
1590778887920,1
1590778887924,0
1590778888544,1
1590778888549,0
1590778888793,1
1590778888799,0
1590778888918,1
1590778888924,0
1590778889417,1
1590778889424,0
1590778889667,1
1590778889674,0
1590778889916,1
1590778889924,0
1590778890416,1
1590778890424,0
1590778890665,1
1590778890666,0
1590778891039,1
1590778891041,0
1590778891289,1
1590778891291,0
1590778891539,1
1590778891541,0
1590778891788,1
1590778891791,0
1590778892038,1
1590778892041,0
1590778892911,1
1590778892916,0
1590778893161,1
1590778893166,0
1590778893660,1
1590778893666,0
1590778893910,1
1590778893916,0
1590778894159,1
1590778894166,0
1590778894409,1
1590778894416,0
1590778894783,1
1590778894791,0
1590778895407,1
1590778895408,0
1590778895657,1
1590778895658,0
1590778895906,1
1590778895908,0
1590778896156,1
1590778896158,0
1590778896780,1
1590778896783,0
1590778897029,1
1590778897033,0
1590778897279,1
1590778897283,0
1590778897528,1
1590778897533,0
1590778898152,1
1590778898158,0
1590778898402,1
1590778898408,0
1590778898652,1
1590778898658,0
1590778898901,1
1590778898908,0
1590778899276,1
1590778899283,0
1590778899525,1
1590778899533,0
1590778899899,1
1590778899900,0
1590778900149,1
1590778900150,0
1590778900399,1
1590778900400,0
1590778901023,1
1590778901025,0
1590778901272,1
1590778901275,0
1590778901647,1
1590778901650,0
1590778901896,1
1590778901900,0
1590778902146,1
1590778902150,0
1590778902395,1
1590778902400,0
1590778902645,1
1590778902650,0
1590778902894,1
1590778902900,0
1590778903144,1
1590778903150,0
1590778903394,1
1590778903400,0
1590778903768,1
1590778903775,0
1590778904018,1
1590778904025,0
1590778904392,1
1590778904400,0
1590778904642,1
1590778904642,0
1590778904891,1
1590778904892,0
1590778905141,1
1590778905142,0
1590778905515,1
1590778905517,0
1590778905765,1
1590778905767,0
1590778906513,1
1590778906517,0
1590778906638,1
1590778906642,0
1590778906888,1
1590778906892,0
1590778907387,1
1590778907392,0
1590778907761,1
1590778907767,0
1590778908011,1
1590778908017,0
1590778908635,1
1590778908642,0
1590778908884,1
1590778908892,0
1590778909134,1
1590778909142,0
1590778909384,1
1590778909384,0
1590778909633,1
1590778909634,0
1590778910257,1
1590778910259,0
1590778910631,1
1590778910634,0
1590778910881,1
1590778910884,0
1590778911380,1
1590778911384,0
1590778911879,1
1590778911884,0
1590778912129,1
1590778912134,0
1590778912378,1
1590778912384,0
1590778912753,1
1590778912759,0
1590778913002,1
1590778913009,0
1590778913502,1
1590778913509,0
1590778914001,1
1590778914001,0
1590778914874,1
1590778914876,0
1590778915124,1
1590778915126,0
1590778915373,1
1590778915376,0
1590778915623,1
1590778915626,0
1590778915873,1
1590778915876,0
1590778916497,1
1590778916501,0
1590778916746,1
1590778916751,0
1590778917121,1
1590778917126,0
1590778917370,1
1590778917376,0
1590778917495,1
1590778917501,0
1590778917744,1
1590778917751,0
1590778917994,1
1590778918001,0
1590778918368,1
1590778918376,0
1590778918618,1
1590778918619,0
1590778918992,1
1590778918994,0
1590778919242,1
1590778919244,0
1590778919492,1
1590778919494,0
1590778920615,1
1590778920619,0
1590778920864,1
1590778920869,0
1590778921114,1
1590778921119,0
1590778921363,1
1590778921369,0
1590778921613,1
1590778921619,0
1590778921987,1
1590778921994,0
1590778922237,1
1590778922244,0
1590778922487,1
1590778922494,0
1590778922736,1
1590778922744,0
1590778922986,1
1590778922994,0
1590778923235,1
1590778923236,0
1590778923610,1
1590778923611,0
1590778923859,1
1590778923861,0
1590778924109,1
1590778924111,0
1590778924483,1
1590778924486,0
1590778924733,1
1590778924736,0
1590778924982,1
1590778924986,0
1590778925232,1
1590778925236,0
1590778925481,1
1590778925486,0
1590778925731,1
1590778925736,0
1590778925981,1
1590778925986,0
1590778926230,1
1590778926236,0
1590778926480,1
1590778926486,0
1590778926729,1
1590778926736,0
1590778927104,1
1590778927111,0
1590778927353,1
1590778927361,0
1590778927728,1
1590778927736,0
1590778927977,1
1590778927978,0
1590778928227,1
1590778928228,0
1590778928601,1
1590778928603,0
1590778929100,1
1590778929103,0
1590778929350,1
1590778929353,0
1590778929724,1
1590778929728,0
1590778930348,1
1590778930353,0
1590778930598,1
1590778930603,0
1590778930847,1
1590778930853,0
1590778931347,1
1590778931353,0
1590778931971,1
1590778931978,0
1590778932220,1
1590778932228,0
1590778932470,1
1590778932478,0
1590778932719,1
1590778932720,0
1590778932969,1
1590778932970,0
1590778933593,1
1590778933595,0
1590778933842,1
1590778933845,0
1590778934716,1
1590778934720,0
1590778934965,1
1590778934970,0
1590778935215,1
1590778935220,0
1590778935465,1
1590778935470,0
1590778935714,1
1590778935720,0
1590778935839,1
1590778935845,0
1590778936089,1
1590778936095,0
1590778936338,1
1590778936345,0
1590778936962,1
1590778936970,0
1590778937212,1
1590778937212,0
1590778937586,1
1590778937587,0
1590778938085,1
1590778938087,0
1590778938335,1
1590778938337,0
1590778938584,1
1590778938587,0
1590778939084,1
1590778939087,0
1590778939333,1
1590778939337,0
1590778939458,1
1590778939462,0
1590778939708,1
1590778939712,0
1590778940082,1
1590778940087,0
1590778940331,1
1590778940337,0
1590778940955,1
1590778940962,0
1590778941205,1
1590778941212,0
1590778941455,1
1590778941462,0
1590778941954,1
1590778941954,0
1590778942328,1
1590778942329,0
1590778942578,1
1590778942579,0
1590778942827,1
1590778942829,0
1590778943077,1
1590778943079,0
1590778943701,1
1590778943704,0
1590778943950,1
1590778943954,0
1590778944450,1
1590778944454,0
1590778944699,1
1590778944704,0
1590778944949,1
1590778944954,0
1590778945073,1
1590778945079,0
1590778945323,1
1590778945329,0
1590778945573,1
1590778945579,0
1590778945822,1
1590778945829,0
1590778946197,1
1590778946204,0
1590778946446,1
1590778946454,0
1590778946821,1
1590778946821,0
1590778947195,1
1590778947196,0
1590778947320,1
1590778947321,0
1590778947444,1
1590778947446,0
1590778947569,1
1590778947571,0
1590778947694,1
1590778947696,0
1590778947819,1
1590778947821,0
1590778947944,1
1590778947946,0
1590778948068,1
1590778948071,0
1590778948193,1
1590778948196,0
1590778948318,1
1590778948321,0
1590778948443,1
1590778948446,0
1590778948568,1
1590778948571,0
1590778948692,1
1590778948696,0
1590778948817,1
1590778948821,0
1590778948942,1
1590778948946,0
1590778949067,1
1590778949071,0
1590778949192,1
1590778949196,0
1590778949316,1
1590778949321,0
1590778949441,1
1590778949446,0
1590778949566,1
1590778949571,0
1590778949691,1
1590778949696,0
1590778949816,1
1590778949821,0
1590778949940,1
1590778949946,0
1590778950065,1
1590778950071,0
1590778950315,1
1590778950321,0
1590778950439,1
1590778950446,0
1590778950689,1
1590778950696,0
1590778950814,1
1590778950821,0
1590778950939,1
1590778950946,0
1590778951063,1
1590778951071,0
1590778951188,1
1590778951196,0
1590778951438,1
1590778951438,0
1590778951563,1
1590778951563,0
1590778951687,1
1590778951688,0
1590778951812,1
1590778951813,0
1590778951937,1
1590778951938,0
1590778952187,1
1590778952188,0
1590778952311,1
1590778952313,0
1590778952561,1
1590778952563,0
1590778952686,1
1590778952688,0
1590778952810,1
1590778952813,0
1590778952935,1
1590778952938,0
1590778953060,1
1590778953063,0
1590778953185,1
1590778953188,0
1590778953310,1
1590778953313,0
1590778953559,1
1590778953563,0
1590778953684,1
1590778953688,0
1590778953809,1
1590778953813,0
1590778953934,1
1590778953938,0
1590778954058,1
1590778954063,0
1590778954308,1
1590778954313,0
1590778954433,1
1590778954438,0
1590778954558,1
1590778954563,0
1590778954682,1
1590778954688,0
1590778954807,1
1590778954813,0
1590778954932,1
1590778954938,0
1590778955057,1
1590778955063,0
1590778955181,1
1590778955188,0
1590778955306,1
1590778955313,0
1590778955431,1
1590778955438,0
1590778955556,1
1590778955563,0
1590778955681,1
1590778955688,0
1590778955806,1
1590778955813,0
1590778955930,1
1590778955931,0
1590778956055,1
1590778956056,0
1590778956180,1
1590778956181,0
1590778956429,1
1590778956431,0
1590778956554,1
1590778956556,0
1590778956804,1
1590778956806,0
1590778956929,1
1590778956931,0
1590778957178,1
1590778957181,0
1590778957303,1
1590778957306,0
1590778957428,1
1590778957431,0
1590778957552,1
